id,sn,sn_2,date,title,link
903,足纪字[2011]007号,,,关于对天津康师傅俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8127.html
904,足纪字[2011]006号,,,关于对陕西人和浐霸俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110513/8128.html
905,足纪字[2011]003号,,,关于对北京国安足球俱乐部官员李立新违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110421/8129.html
906,足纪字[2011]004号,,,关于对北京国安足球俱乐部官员帕切科违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110421/8130.html
907,足纪字[2011]005号,,,关于对北京国安足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110421/8131.html
908,足纪字[2011]002号,,,关于对重庆力帆足球俱乐部官员尼科违规违纪的处罚决定,http://www.thecfa.cn/cftz/20110419/8132.html
909,,,,关于对长春亚泰足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101105/8133.html
910,,,,关于对南昌赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101105/8134.html
911,,,,关于对青岛中能足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101028/8135.html
912,足纪字[2010]047号,,,对陕西中建地产足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20101014/8136.html
913,,,,关于对上海申花俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100928/8137.html
914,,,,关于对深圳赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100926/8138.html
915,足纪字[2010]44号,,,关于对青岛中能足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8139.html
916,足纪字[2010]43号,,,关于对重庆力帆足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8141.html
917,足纪字[2010] 41 号,,,关于对北京八喜足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8140.html
918,足纪字[2010] 42 号,,,关于对上海浦东中邦足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100910/8142.html
919,足纪字[2010]040号,,,关于对成都赛区的处罚决定,http://www.thecfa.cn/cftz/20100907/8143.html
920,足纪字[2010]039号,,,关于对成都谢菲联足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100907/8144.html
921,,,,关于对成都谢菲联足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100902/8146.html
922,,,,关于对广州恒大足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100902/8145.html
923,,,,关于对大连实德足球俱乐部助理教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100902/8147.html
924,足纪字[2010]034号,,,关于对延边赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100827/8148.html
925,,,,关于对全国女子足球U-18联赛决赛浙江队教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100816/8149.html
926,,,,关于对沈阳东进足球俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100811/8150.html
927,,,,关于对南昌衡源足球俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100811/8151.html
928,,,,关于对陕西中建地产足球俱乐部官员和运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8152.html
929,,,,关于对大连赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8153.html
930,,,,关于对南昌赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8154.html
931,,,,关于对沈阳东进足球俱乐部官员和运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8155.html
932,,,,关于对长沙金德足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100803/8156.html
933,足纪字[2010]025号,,,关于对天津泰达足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100728/8157.html
934,足纪字[2010]024号,,,关于对青岛中能俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100727/8158.html
935,足纪字[2010]023号,,,关于对青岛赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100727/8159.html
936,,,,关于安徽赛区（安徽九方主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100602/8161.html
937,,,,关于广东日之泉足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100602/8160.html
938,,,,关于天津赛区（天津泰达主场）违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100602/8162.html
939,足纪字[2010]015号,,,关于对辽宁宏运足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100510/8163.html
940,足纪字[2010]014号,,,关于对上海中邦足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100430/8164.html
941,足纪字[2010]013号,,,关于对安徽九方足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100430/8165.html
942,足纪字[2010]012号,,,关于对南京有有足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100429/8166.html
943,足纪字[2010]011号,,,关于对北京八喜足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100429/8167.html
944,足纪字[2010]010号,,,关于对北京理工大学足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100429/8168.html
945,足纪字[2009]009号,,,关于对南京有有俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20100423/8169.html
946,足纪字[2009]008号,,,对湖南赛区(湖南湘涛俱乐部主场)的处罚决定,http://www.thecfa.cn/cftz/20100414/8170.html
947,足纪字[2010]004号,,,关于对南京有有足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8172.html
948,足纪字[2010]003号,,,关于对青岛海利丰足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8173.html
949,足纪字[2010]002号,,,关于对成都谢菲联足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8174.html
950,足纪字[2010]001号,,,关于对广州医药足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20100223/8175.html
951,,,,关于对河南建业足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20091102/8176.html
952,足纪字[2009]39号,,,关于对天津泰达足球俱乐部运动员刘毅的处罚决定,http://www.thecfa.cn/cftz/20091028/8177.html
953,足纪字[2009]38号,,,对广州医药足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20091028/8178.html
954,足纪字[2009]37号,,,关于对中超联赛天津赛区的处罚决定,http://www.thecfa.cn/cftz/20091016/8179.html
955,足纪字[2009]35号,,,对大连实德俱乐部运动员违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20091013/8180.html
956,足纪字[2009]36号,,,对北京国安足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20091013/8181.html
957,足纪字[2009]34号,,,关于对中超联赛成都赛区的处罚决定,http://www.thecfa.cn/cftz/20091010/8182.html
958,足纪字[2009]33号,,,关于对中超山东(鲁能俱乐部主场)赛区的处罚决定,http://www.thecfa.cn/cftz/20090921/8183.html
959,足纪字[2009]31号,,,关于对杭州绿城俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090909/8184.html
960,足纪字[2009]32号,,,关于对长春亚泰俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090909/8185.html
961,足纪字[2009]29号,,,关于对山东鲁能俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090909/8186.html
962,足纪字[2009]30号,,,关于对上海申花队相关人员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090909/8187.html
963,足纪字[2009]28号,,,关于对深圳亚旅足球俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090904/8188.html
964,足纪字[2009]27号,,,对上海浦东中邦俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090902/8189.html
965,足纪字[2009]26号,,,对天津泰达足球俱乐部及相关人员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090902/8190.html
966,足纪字[2009]23号,,,关于对长春亚泰俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090825/8191.html
967,足纪字[2009]24号,,,关于对中超联赛大连赛区的处罚决定,http://www.thecfa.cn/cftz/20090825/8192.html
968,足纪字[2009]25号,,,关于对南昌八一衡源队运动员的违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090825/8193.html
969,足纪字[2009]22号,,,关于对重庆力帆足球俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090804/8194.html
970,足纪字[2009]20号,,,对天津全运男足代表队运动员及相关人员的处罚决定,http://www.thecfa.cn/cftz/20090730/8195.html
971,,,,对全运男足甲组决赛阶段天津队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090727/8196.html
972,,,,关于对南京有有足球俱乐部官员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090706/8197.html
973,足纪字[2009]18号,,,对大连毅腾俱乐部及U-15足球队相关人员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090704/8198.html
974,足纪字[2009]17号,,,关于对大连实德足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090704/8199.html
975,,,,关于对山东鲁能足球俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090624/8200.html
976,,,,关于对天津泰达足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090616/8201.html
977,,,,关于对安徽九方足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090616/8203.html
978,,,,关于对中超北京赛区(北京国安俱乐部主场) 的处罚决定,http://www.thecfa.cn/cftz/20090616/8202.html
979,,,,关于韩国足协对非持证经纪人违规违纪行为处罚的通报,http://www.thecfa.cn/cftz/20090609/8204.html
980,足纪字[2009]11号,,,关于对江苏舜天国信队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090513/8205.html
981,,,,对新疆第11届全运会女子足球代表队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090430/8206.html
982,,,,对申花足球俱乐部队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090430/8207.html
983,,,,对全运会女子足球成年组预赛成都赛区的处罚决定,http://www.thecfa.cn/cftz/20090426/8208.html
984,,,,关于对第十一届全运会女子足球成年组预赛中新疆代表队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090426/8209.html
985,足纪字[2009]07号,,,对北京国安足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090421/8210.html
986,足纪字[2009]08号,,,对南昌八一衡源足球俱乐部领队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090421/8211.html
987,,,,关于对中超联赛重庆赛区的处罚决定,http://www.thecfa.cn/cftz/20090416/8212.html
988,,,,关于对南京有有足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090416/8213.html
989,,,,关于对中超联赛大连、长沙、成都赛区的处罚决定,http://www.thecfa.cn/cftz/20090401/8214.html
990,,,,关于对山东鲁能足球俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20090401/8215.html
991,,,,对大连实德俱乐部运动员违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20090325/8216.html
992,,,,关于对天津赛区(天津泰达俱乐部主场)的处罚决定,http://www.thecfa.cn/cftz/20090325/8217.html
993,足纪字[2008]30号,,,关于对长沙金德俱乐部工作人员的处罚决定,http://www.thecfa.cn/cftz/20081125/8218.html
994,足纪字[2008]29号,,,对天津泰达队领队、运动员违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20081115/8219.html
995,足纪字[2008]29号,,,对天津泰达队领队、运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20081114/8220.html
996,足纪字[2008]28号,,,对延边足球俱乐部运动员违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20081107/8221.html
997,足纪字[2008]27号,,,对深圳足球俱乐部运动员违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20081031/8222.html
998,足纪字[2008]26号,,,对北京国安足球俱乐部队运动员违规违纪处罚决定,http://www.thecfa.cn/cftz/20081024/8223.html
999,足纪字[2008]25号,,,对北京宏登俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20081022/8224.html
1000,足纪字[2008]24号,,,关于对中超联赛中违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20081010/8225.html
1001,足纪字[2008]23号,,,对武汉足球俱乐部退出2008年中超联赛的处罚决定,http://www.thecfa.cn/cftz/20081007/8226.html
1002,,,,中国足协纪律委员会通告,http://www.thecfa.cn/cftz/20081007/8227.html
1003,足纪字[2008]21号,,,对辽宁足球俱乐部宏运队教练员违规违纪处罚决定,http://www.thecfa.cn/cftz/20081001/8228.html
1004,足纪字[2008]22号,,,关于对中超联赛中违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20081001/8229.html
1005,足纪字[2008]20号,,,对青岛中能足球俱乐部运动员违规违纪处罚决定,http://www.thecfa.cn/cftz/20080716/8230.html
1006,足纪字[2008]19号,,,对武汉职业足球俱乐部教练员违规违纪处罚决定,http://www.thecfa.cn/cftz/20080716/8231.html
1007,足纪字[2008]18号,,,对北京河南女足俱乐部及教练队员违规违纪处罚决定,http://www.thecfa.cn/cftz/20080708/8232.html
1008,足纪字[2008]17号,,,对烟台毅腾俱乐部主教练王军违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080702/8233.html
1009,足纪字[2008]16号,,,关于对长春亚泰俱乐部运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080628/8234.html
1010,足纪字[2008]15号,,,关于对中超联赛中违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20080627/8235.html
1011,足纪字[2008]14号,,,对陕西中新浐灞俱乐部领队吴兵违规违纪处罚决定,http://www.thecfa.cn/cftz/20080627/8236.html
1012,足纪字[2008]13号,,,关于对江苏南京赛区(舜天队主场)的处罚决定,http://www.thecfa.cn/cftz/20080618/8237.html
1013,足纪字[2008]12号,,,对上海申花U-17队及相关人员违规违纪处罚决定,http://www.thecfa.cn/cftz/20080612/8238.html
1014,,,,对北京宏登俱乐部及相关人员违规违纪处罚决定,http://www.thecfa.cn/cftz/20080612/8239.html
1015,足纪字[2008]10号,,,对四川足球俱乐部及相关人员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080604/8240.html
1016,足纪字[2008]07号,,,对天津泰达足球俱乐部及相关人员的处罚决定,http://www.thecfa.cn/cftz/20080522/8241.html
1017,足纪字[2008]08号,,,中国足协关于对天津泰达赛区的处罚决定,http://www.thecfa.cn/cftz/20080522/8242.html
1018,足纪字[2008]09号,,,对南昌八一衡源足球俱乐部运动员的处罚决定,http://www.thecfa.cn/cftz/20080522/8243.html
1019,足纪字[2008]06号,,,关于对无锡中邦队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080515/8244.html
1020,足纪字[2008]05号,,,对武汉队运动员及大连队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080508/8245.html
1021,足纪字[2008]05号,,,对武汉队运动员及大连队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080507/8246.html
1022,足纪字[2008]04号,,,对成都谢菲联俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080507/8247.html
1023,足纪字[2008]01号,,,对辽足俱乐部宏运队运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20080402/8248.html
1024,足纪字[2007]19号,,,对西藏惠通陆华足球俱乐部及队员违规违纪处罚,http://www.thecfa.cn/cftz/20071024/8249.html
1025,足纪字[2007]18号,,,对中超辽宁足球俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070904/8250.html
1026,足纪字[2007]17号,,,关于对中甲联赛成都赛区的处罚决定,http://www.thecfa.cn/cftz/20070829/8251.html
1027,足纪字[2007]16号,,,关于对07金威啤酒中超联赛青岛赛区的处罚决定,http://www.thecfa.cn/cftz/20070827/8252.html
1028,足纪字[2007]15号,,,关于对浙江绿城俱乐部教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070826/8253.html
1029,足纪字[2007] 13号,,,关于对深圳上清饮足球俱乐部队违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070815/8254.html
1030,足纪字[2007]14号,,,关于对八一衡源足球俱乐部及运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070815/8255.html
1031,足纪字[2007]12号,,,关于对西藏惠通陆华足球俱乐部的处罚决定,http://www.thecfa.cn/cftz/20070808/8256.html
1032,,,,关于对山东鲁能俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070724/8258.html
1033,,,,关于对山东鲁能俱乐部违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070724/8257.html
1034,足纪字[2007]10号,,,关于对广州医药足球俱乐部主教练沈祥福的处罚决定,http://www.thecfa.cn/cftz/20070626/8259.html
1035,足纪字[2007]8号,,,关于对陕西宝荣浐灞足球俱乐部中新浐灞队及教练员、运动员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070529/8260.html
1036,足纪字[2007]5号,,,关于对呼和浩特队教练员程强的处罚决定,http://www.thecfa.cn/cftz/20070426/8261.html
1037,足纪字[2007]4号,,,关于对厦门蓝狮队运动员梅尔坎的处罚决定,http://www.thecfa.cn/cftz/20070426/8262.html
1038,足纪字[2007]3号,,,关于对07金威啤酒中超联赛河南赛区的处罚决定,http://www.thecfa.cn/cftz/20070414/8263.html
1039,足纪字[2007]2号,,,关于对陕西宝荣浐灞足球俱乐部中新浐灞队及教练员违规违纪的处罚决定,http://www.thecfa.cn/cftz/20070329/8264.html
1040,足纪字[2007]1号,,,关于对大连实德队员杨科维奇违规违纪处罚决定,http://www.thecfa.cn/cftz/20070306/8265.html
1041,,,,2006年足协杯赛中违规违纪处罚决定,http://www.thecfa.cn/cftz/20061222/8266.html
1042,足纪字[2006]21号,,,职业俱乐部预备队联赛违规违纪处罚,http://www.thecfa.cn/cftz/20061110/8267.html
1043,,,,中甲第25轮黄、红牌统计及第26轮停赛通知,http://www.thecfa.cn/cftz/20061023/8268.html
1044,足纪字[2006]20号,,,关于对长春赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060921/8269.html
1045,足纪字[2006]19号,,,对沈阳赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060830/8270.html
1046,足纪字[2006]18号,,,对重庆力帆教练徐晖违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060824/8271.html
1047,足纪字[2006]17号,,,关于对中甲联赛中违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060822/8272.html
1048,足纪字[2006]16号,,,关于对西安赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060818/8273.html
1049,足纪字[2006]16号,,,关于对西安赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060818/8274.html
1050,足纪字[2006]13号,,,对国际俱乐部和教练员贾春华的处罚决定,http://www.thecfa.cn/cftz/20060725/8275.html
1051,足纪字[2006]12号,,,对延边教练金光洙山西教练丁哲处罚决定,http://www.thecfa.cn/cftz/20060719/8276.html
1052,足纪字[2006]11号,,,对2006足协杯赛中违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060713/8277.html
1053,足纪字[2006]10号,,,2006爱福克斯中超联赛违规违纪处罚决定,http://www.thecfa.cn/cftz/20060530/8278.html
1054,,,,对中国U21国家队队员周海滨处罚的决定,http://www.thecfa.cn/cftz/20060526/8279.html
1055,足纪字[2006]9号,,,关于对中超联赛中违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060522/8280.html
1056,足纪字[2006]8号,,,关于对中超联赛中违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060509/8281.html
1057,足纪字[2006]7号,,,关于对辽宁抚顺赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060509/8282.html
1058,足纪字[2006]6号,,,关于对西安赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060429/8283.html
1059,足纪字[2006]4号,,,关于对中甲联赛中违规违纪的处罚决定,http://www.thecfa.cn/cftz/20060418/8284.html
1060,足纪字[2006]3号,,,深足王宝山与陕西球迷发生冲突的通报,http://www.thecfa.cn/cftz/20060410/8285.html
1061,足纪字[2006]1号,,,2006年足协杯违规违纪纪律处罚,http://www.thecfa.cn/cftz/20060317/8286.html
1062,中超字[2006]17号,,,取消湘军延边06足协杯参赛资格的通知,http://www.thecfa.cn/cftz/20060314/8287.html
1063,足纪字[2005]15号,,,中超第23轮中违规违纪事件处罚决定,http://www.thecfa.cn/cftz/20051021/8288.html
1064,足纪字[2005]14号,,,对全国女足U16赛中违规的处罚通报,http://www.thecfa.cn/cftz/20051001/8289.html
1065,,,,大连实德队员邹捷违规违纪的处罚决定,http://www.thecfa.cn/cftz/20050907/8290.html
1066,足纪字[2005]12号,,,关于对青岛海信队张翼飞的处罚决定,http://www.thecfa.cn/cftz/20050720/8291.html
1067,足纪字[2005]11号,,,重庆力帆队教练员马林违规违纪的处罚决定,http://www.thecfa.cn/cftz/20050706/8292.html
1068,足纪字[2005]10号,,,对李雷雷违规违纪的处罚决定,http://www.thecfa.cn/cftz/20050706/8293.html
1069,足纪字[2005]9号,,,足协杯赛武汉赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20050629/8294.html
1070,足纪字[2005]8号,,,对中甲新乡赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20050610/8295.html
1071,足纪字[2005]7号,,,关于湖南湘军队吴振宇的处罚决定,http://www.thecfa.cn/cftz/20050608/8296.html
1072,足纪字[2005]6号,,,对中甲联赛长春赛区的处罚决定,http://www.thecfa.cn/cftz/20050524/8297.html
1073,足纪字[2005]4号,,,取消陕西国力足球俱乐部注册资格的决定,http://www.thecfa.cn/cftz/20050402/8298.html
1074,足纪字[2005]3号,,,足协杯祁宏等违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20050329/8299.html
1075,足纪字[2004]11号,,,对沈阳金德张可兴奋剂的处罚,http://www.thecfa.cn/cftz/20050125/8300.html
1076,足纪字[2004]11号,,,对科健教练孙宪义违规的处罚,http://www.thecfa.cn/cftz/20041227/8326.html
1077,足纪字[2004]08号,,,中甲联赛对王珀违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8325.html
1078,足纪字[2004]10号,,,对上海（国际）赛区违规的处罚,http://www.thecfa.cn/cftz/20041227/8324.html
1079,足纪字[2004]07号,,,对中甲中江洪违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8323.html
1080,足纪字[2004]06号,,,女超联赛中违规违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8322.html
1081,足纪字[2004]04号,,,中甲联赛孙宪义违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8321.html
1082,足纪字[2004]05号,,,足协杯范志毅违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8320.html
1083,足纪字[2004]02号,,,对体测中高飞违规的处罚决定,http://www.thecfa.cn/cftz/20041227/8319.html
1084,体足字[2004]81号,,,对张帅兴奋剂事件的处罚决定,http://www.thecfa.cn/cftz/20041227/8318.html
1085,足纪字[2004]01号,,,对刘正坤体测违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8317.html
1086,足乙纪字（南）[2004]05号,,,关于乙级联赛中违纪违规的处罚决定,http://www.thecfa.cn/cftz/20041227/8316.html
1087,北乙纪字[2004]02号,,,乙级联赛（北区）纪律委员会处罚决定,http://www.thecfa.cn/cftz/20041227/8315.html
1088,足纪字[2004]24号,,,对青岛教练员汤乐普冷波的处罚,http://www.thecfa.cn/cftz/20041227/8314.html
1089,足纪字[2004]25号,,,对四川冠城姜坤违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8313.html
1090,足纪字[2004]26号,,,中甲海利丰及国力违规违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8312.html
1091,足纪字[2004]27号,,,对四川冠城赛区违规违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8311.html
1092,足纪字[2004]29号,,,对于胡云峰违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20041227/8310.html
1093,足纪字[2004]28号,,,对大连和重庆违规违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8309.html
1094,足纪字[2004]30号,,,对于北京现代罢赛的处罚决定,http://www.thecfa.cn/cftz/20041227/8308.html
1095,足纪字[2004]12号,,,足协对中超违纪的上海国际处罚决定,http://www.thecfa.cn/cftz/20041227/8307.html
1096,足纪字[2004]22号,,,对深圳健力宝队体能教练的纪律处罚,http://www.thecfa.cn/cftz/20041227/8306.html
1097,足纪字[2004]28号,,,关于对2004西门子移动中超联赛中违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20041227/8305.html
1098,足纪字[2004]29号,,,关于对南京有有足球俱乐部运动员胡云峰违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20041227/8304.html
1099,足纪字[2004]33号,,,对04中超联赛中违规违纪行为的处罚决定,http://www.thecfa.cn/cftz/20041227/8303.html
1100,足纪字[2004]37号,,,对甘肃天马队李维良违规违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8302.html
1101,足纪字[2004]21号,,,关于2004蓝带中国足协杯赛中违规违纪的处罚决定,http://www.thecfa.cn/cftz/20041227/8301.html
